x;y;z;R;G;B;semantic_label
-0.12926973;-2.41176438;-3.01866817;140;115;90;1.000000
0.41742420;-2.40582871;-3.66731572;163;130;105;1.000000
-0.86042845;-0.07378548;-4.25780296;171;171;171;0.000000
-2.40898848;-1.01447320;-7.05356741;158;167;175;2.000000
2.78671670;-2.07377052;-3.05997849;107;107;107;5.000000
7.75431490;-1.39872181;-3.86317110;156;164;173;2.000000
0.95855075;-1.03603435;-7.35644770;245;179;121;2.000000
0.03814192;-2.42953801;-2.14146852;140;107;82;1.000000
6.21683502;-2.13453412;-6.46693563;80;80;80;3.000000
-2.79170179;-1.29495060;-4.17373276;156;164;173;2.000000
-2.78415680;-0.81216758;-2.76830292;156;164;173;2.000000
-0.11255132;-2.38795447;-3.31723261;64;64;64;3.000000
3.45393538;-2.40738153;-5.35563946;158;125;92;1.000000
-2.78150415;-0.34465042;-2.07381773;255;255;255;2.000000
-1.40937185;-2.16075444;-3.89041138;88;72;64;5.000000
2.59205294;-2.02379060;-7.08263588;171;146;138;2.000000
6.60413122;-2.46756411;-3.92906451;158;125;92;1.000000
-2.46354175;-2.12766266;-6.14515448;113;113;113;5.000000
6.90972805;-2.42453051;-6.47261095;132;99;74;1.000000
4.94096088;-2.39831638;-6.74104500;146;105;80;1.000000
-0.46573478;-1.85663939;-5.54268312;62;54;54;5.000000
6.78275347;-2.42534304;-6.35302496;165;124;91;1.000000
-2.78088641;-0.62523663;-2.02607870;158;167;175;2.000000
2.96254945;-2.07331777;-3.28737235;84;84;84;5.000000
2.06379795;-1.86550915;-5.44107294;165;115;91;5.000000
7.34997797;-2.35465169;-2.74265766;125;125;125;4.000000
7.28856087;-1.92451370;-2.60079432;167;167;167;4.000000
-0.23340325;-2.34278989;-6.74479866;148;115;90;1.000000
-2.60285521;-0.08826342;-2.43425131;207;207;207;0.000000
5.31474209;-1.95799696;-3.39495778;88;64;55;5.000000
7.37768364;-0.86207342;-7.07279682;154;163;171;2.000000
4.55131721;-2.39936447;-6.45063496;148;115;82;1.000000
4.34674406;-2.41094780;-5.69456482;121;105;80;1.000000
0.06298038;-2.40714335;-3.38589764;150;109;84;1.000000
7.46398640;-2.49481416;-2.94022655;158;125;92;1.000000
1.52004182;-2.41333818;-3.89093351;167;134;109;1.000000
4.09954643;-2.39243603;-6.55942917;150;109;76;1.000000
5.76304674;-2.18544745;-5.01006126;88;64;55;3.000000
5.38219452;-2.40228987;-6.78759003;115;98;73;1.000000
-1.58297312;-0.87917918;-7.05302286;156;164;173;2.000000
7.75322723;-1.59001470;-3.34092116;156;164;173;2.000000
0.45870966;-2.35008693;-6.74042463;158;125;92;1.000000
-2.77631021;-0.40164542;-5.38581324;215;223;223;2.000000
7.76736641;-0.37096143;-2.57925415;157;165;173;2.000000
-2.20578361;-0.03733076;-5.46555519;222;222;222;0.000000
6.41252947;-2.45830297;-4.32452774;130;97;72;1.000000
2.47830868;-2.43664122;-1.83604527;191;158;150;2.000000
2.17414665;-2.45589423;-1.95449305;156;115;90;1.000000
0.96419436;-2.36491513;-6.21347332;142;101;76;1.000000
-0.73688763;-2.38118100;-4.33946800;156;115;90;1.000000
-0.98156375;-0.28577772;-7.04386759;156;164;173;2.000000
5.51563501;-1.91867054;-5.64705563;62;54;54;5.000000
0.31617755;-2.35910749;-6.16787243;121;87;70;1.000000
-2.78730226;-0.64423865;-5.55369043;156;164;173;2.000000
5.44712830;-2.40159202;-6.86460638;146;113;97;1.000000
-2.68652821;-1.74952221;-2.36161375;181;198;181;4.000000
-1.50673401;-2.40458941;-2.59958076;154;130;105;1.000000
3.06668329;-2.39388585;-5.86231422;153;120;95;1.000000
4.74099827;-2.41161394;-5.89396191;158;125;92;1.000000
1.10929549;-2.36359644;-6.36675072;132;115;91;1.000000
-1.30719471;-1.94145548;-3.38390422;72;64;64;5.000000
1.75960100;-2.31145597;-5.92478752;88;88;88;5.000000
3.97053576;-2.45242167;-3.20060182;123;98;73;1.000000
-2.60921216;-1.25515378;-7.05737829;154;163;171;2.000000
0.68122470;-0.08146308;-4.74621630;224;224;224;0.000000
3.58814025;-2.38670492;-6.56707335;138;105;80;1.000000
3.55801892;-0.08781111;-6.09569407;221;221;221;0.000000
6.33657312;-0.10999154;-6.51775980;223;223;223;0.000000
-2.59195137;-0.29686993;-7.04045630;156;164;173;2.000000
-2.79459858;-1.26434219;-6.00029373;156;164;173;2.000000
-2.79088044;-1.16663218;-4.47225189;157;165;173;2.000000
3.21291280;-2.37884307;-6.77271032;171;146;113;1.000000
-1.61407554;-1.85901284;-3.60074997;224;175;150;5.000000
2.91239786;-0.08446713;-5.89822435;221;221;221;0.000000
4.24145651;-2.47965145;-1.87069178;150;117;92;1.000000
-1.29069901;-2.23674798;-3.40307260;155;121;104;5.000000
6.67091179;-2.48891902;-2.79582691;148;115;90;1.000000
4.36774540;-0.09382804;-6.24321651;224;224;224;0.000000
5.27592182;-1.96357167;-3.06594014;62;54;54;5.000000
4.67307901;-0.95162666;-7.11597824;138;138;146;2.000000
4.72232676;-2.40874767;-6.03961086;154;113;88;1.000000
-2.77274013;-1.21966588;-4.83273315;97;121;105;2.000000
-1.44676208;-2.36789536;-4.64998865;148;107;82;1.000000
-0.59379292;-0.04773375;-5.84579563;223;223;223;0.000000
4.06347799;-0.09004639;-6.27126217;224;224;224;0.000000
5.49336958;-1.92843330;-5.76424026;92;92;92;5.000000
3.98756742;-0.09135807;-6.15443325;224;224;224;0.000000
3.58945966;-2.43239355;-4.06838131;158;125;92;1.000000
-0.08397227;-0.16511188;-7.19511604;215;215;215;2.000000
-0.18601295;-2.38022566;-4.71704197;130;97;72;1.000000
0.00888036;-2.11721110;-5.69394970;97;72;64;3.000000
4.15782833;-1.96039176;-5.34486246;70;53;53;3.000000
-0.85607982;-2.35967731;-5.44992161;158;125;92;1.000000
-2.79489803;-1.64003372;-3.93163419;156;164;173;2.000000
4.89542580;0.14575680;-4.17936802;224;224;224;0.000000
6.62045479;-2.17834473;-5.90620327;125;84;68;3.000000
-1.88092136;-1.39943993;-7.06156349;156;164;173;2.000000
-0.97298425;-2.40300560;-3.00165176;138;97;64;1.000000
4.28292227;-0.09556288;-6.09788084;164;164;164;0.000000
-1.58298600;-2.39800954;-2.91587734;175;142;109;1.000000
-1.63643694;-2.36327410;-4.79177666;146;105;80;1.000000
3.16345549;-2.46183825;-2.21015120;134;101;76;1.000000
-2.78487659;-1.34088695;-2.83611012;214;214;214;2.000000
-2.78993416;-1.48996592;-2.00874615;157;165;173;2.000000
6.02222919;-1.92138469;-5.79704952;62;54;54;5.000000
3.35802841;-2.44602346;-3.18624902;156;115;90;1.000000
3.70466447;-2.46539330;-2.33351183;142;101;76;1.000000
-2.76824427;-0.93620497;-3.96983767;94;118;102;2.000000
4.41625881;-2.47891116;-2.01449251;167;134;109;1.000000
7.14262533;-0.11111173;-6.93203831;222;222;222;0.000000
-1.86846685;-2.40764594;-2.21821690;164;131;107;1.000000
2.08457613;-2.15979123;-7.08390570;161;127;127;2.000000
-0.48035556;-2.39586091;-3.68473458;146;105;80;1.000000
6.07842875;-1.24316955;-7.07663059;158;167;175;2.000000
5.62529564;-1.05089569;-7.12545252;138;146;154;2.000000
-1.15991974;-2.36086369;-5.20543909;137;112;95;1.000000
-1.80924284;-1.54407084;-7.06428385;156;164;173;2.000000
-1.60967636;-2.40023017;-2.77818251;146;113;88;1.000000
7.75575066;-0.74517137;-6.94284821;156;164;173;2.000000
2.08002853;-0.13302213;-2.74057579;221;221;221;0.000000
-2.24776316;-2.39076519;-2.92133474;158;125;101;1.000000
-2.78688264;-1.00232410;-3.18233275;154;163;171;2.000000
7.75771761;-1.40809071;-1.87670279;156;164;173;2.000000
-2.77313232;-1.20880127;-5.11948681;94;118;102;2.000000
5.90101671;-0.76602787;-7.10227013;163;163;163;2.000000
7.17186213;-2.49666381;-2.66621447;158;117;84;1.000000
7.75620651;-1.50844848;-2.13600731;156;164;173;2.000000
5.92007160;-2.47686481;-3.01456690;158;125;92;1.000000
7.76308727;-0.58053541;-3.75902891;156;164;173;2.000000
-2.79401994;-1.67881227;-3.20241928;154;163;171;2.000000
-1.91884315;-0.03735226;-5.63373327;205;205;205;0.000000
2.50111842;-2.44867587;-2.53955841;132;107;82;1.000000
4.04884386;-0.09588096;-5.94224310;223;223;223;0.000000
-0.55727732;-1.87612283;-3.31105447;163;113;88;5.000000
4.96458673;-2.39989829;-6.66861629;154;113;88;1.000000
5.97156715;-1.72788751;-7.08497000;157;165;173;2.000000
7.42476273;-1.25503778;-5.13528347;223;198;0;4.000000
0.86427402;-2.40444279;-3.99831057;138;105;80;1.000000
7.42009068;-1.21525729;-7.07914257;157;165;173;2.000000
4.50797319;-2.48011136;-2.00272655;148;115;90;1.000000
4.96862793;-1.13845849;-7.12553120;157;157;157;2.000000
6.56924677;-2.50362682;-1.92817116;165;131;97;1.000000
7.51022053;-2.44998169;-5.42943382;164;123;98;1.000000
2.86435199;-0.08428489;-5.87987661;221;221;221;0.000000
1.67690110;-2.37520242;-6.06165266;142;109;84;1.000000
1.92399013;-2.43877363;-2.74115992;163;130;97;1.000000
1.30058813;-2.44218874;-2.18974543;138;105;80;1.000000
2.75382519;-2.43855119;-3.23955560;127;110;85;1.000000
5.88867950;-1.96903598;-5.59718418;92;92;92;5.000000
7.36319304;-2.48702908;-3.30825758;146;113;88;1.000000
2.71602583;-0.14933527;-2.22015810;204;204;204;0.000000
1.90872478;-0.08465789;-5.29530048;216;216;216;0.000000
2.74232435;-0.08493458;-5.77214622;189;189;189;0.000000
-0.79171902;-2.39678597;-3.45018840;134;101;76;1.000000
2.70541930;-2.37876058;-6.47370052;140;107;82;1.000000
3.66952586;-2.46791530;-2.17543888;148;123;98;1.000000
3.41914821;-0.08713219;-6.05097055;224;224;224;0.000000
0.84184664;-0.11890706;-2.78483438;227;227;227;0.000000
7.75508833;-1.05167806;-5.49214458;156;164;173;2.000000
0.18775105;-0.12290618;-2.17909718;227;227;227;0.000000
1.66784418;-0.05785477;-6.62497950;223;223;223;0.000000
7.09099388;-2.46270895;-4.48308849;164;123;98;1.000000
1.33631670;-2.34992075;-3.37418127;117;117;117;5.000000
7.75301170;-1.20709777;-4.68278742;168;226;250;2.000000
-0.72954047;-2.34814477;-6.15786552;142;101;76;1.000000
-2.78561854;-0.50590813;-5.42182875;154;163;171;2.000000
7.74428511;-2.11102462;-5.31137943;191;158;150;2.000000
3.21058822;-2.40675139;-5.24453211;130;97;72;1.000000
-1.79007387;-2.41096044;-2.08248186;150;109;84;1.000000
3.27783608;-1.67474091;-7.07799435;154;163;171;2.000000
4.51840687;-2.45000267;-3.66065431;142;117;92;1.000000
-2.35771489;-2.33535743;-5.89903975;146;105;80;1.000000
5.88515186;-0.19039273;-1.83619881;224;224;224;0.000000
7.72588968;-2.44864392;-4.31279945;158;134;125;2.000000
-0.67083126;-0.42040792;-7.04694653;156;164;173;2.000000
6.36610270;-2.42864251;-5.92589331;164;131;107;1.000000
7.40959692;-1.30045509;-2.91659164;105;105;105;4.000000
4.99569654;-1.96127832;-3.02641439;105;72;64;5.000000
5.83710241;-2.40489674;-6.91709805;150;117;92;1.000000
6.21188307;-1.85696363;-7.08779335;186;153;145;2.000000
2.98266506;-0.08522791;-5.89791393;221;221;221;0.000000
5.30426884;-1.96431899;-3.04159307;62;54;54;5.000000
2.05023336;-1.85752273;-5.87163353;181;131;107;5.000000
2.40139985;-2.37468171;-6.51498461;142;109;92;1.000000
1.11123466;-2.35480785;-6.84788609;121;97;80;1.000000
-1.76842535;-2.00450373;-3.63542271;84;59;59;5.000000
-2.79132438;-1.56256950;-2.36558151;156;164;173;2.000000
2.45326042;-0.06657392;-6.60978174;215;215;215;0.000000
-1.52005029;-0.71357936;-7.05023289;154;163;171;2.000000
0.69737524;-0.10773072;-3.31328034;223;223;223;0.000000
-0.32790402;-2.42789769;-2.01548147;148;115;91;1.000000
0.90340328;-2.40473986;-4.00397873;154;113;88;1.000000
-2.78163457;-0.89687973;-2.83353567;206;157;124;2.000000
-1.48521209;-2.06231809;-3.35412145;92;76;68;5.000000
-2.78935575;-1.58119977;-3.13891125;168;110;85;2.000000
3.36419296;-2.01510262;-5.59822702;97;97;97;5.000000
0.78433245;-1.89157081;-7.36610317;208;208;208;2.000000
3.81320143;-2.43070960;-4.29432392;150;117;92;1.000000
2.18759942;-0.26490560;-7.05059910;156;164;173;2.000000
-1.14405167;-2.42074037;-1.92678404;148;115;98;1.000000
6.42561722;-1.73151958;-7.08605194;156;164;173;2.000000
4.20206594;-2.43178439;-4.46809387;173;140;107;1.000000
7.06054258;-0.41574973;-7.06418753;156;164;173;2.000000
0.59455454;-1.44785523;-7.36306667;239;173;123;2.000000
6.81772232;-1.67776430;-7.08597851;156;164;173;2.000000
7.17287064;-2.43851733;-5.85986280;181;140;115;1.000000
6.37713528;-2.46309352;-4.04055595;154;113;88;1.000000
2.00951147;-2.21929049;-5.92868042;113;113;113;5.000000
-2.79119420;-1.36104393;-5.49329662;206;164;131;2.000000
-2.78202939;-0.74769390;-1.94517851;154;163;171;2.000000
-1.02693903;-2.36848474;-4.86542654;158;117;92;1.000000
-0.52553922;-0.06350941;-5.01977158;221;221;221;0.000000
1.48331642;-2.43934655;-2.45169592;124;91;66;1.000000
6.97237492;-2.49522495;-2.62749672;167;134;109;1.000000
2.42912149;-2.14179087;-5.77273703;99;66;58;3.000000
1.78533399;-2.38964725;-5.33781481;106;82;57;1.000000
-0.26422894;-1.87218904;-3.70006347;181;131;107;5.000000
-1.88823438;-0.07888821;-7.00221014;173;173;173;2.000000
2.40688372;-0.66851103;-7.09757233;158;167;175;2.000000
-2.30411148;-0.49755961;-7.04465342;154;163;171;2.000000
6.07071733;-1.90848815;-5.65916872;183;134;109;5.000000
-2.20922136;-2.40142751;-2.35853720;158;125;101;1.000000
-2.51076651;-1.85700095;-5.90258741;62;54;54;5.000000
7.18790531;-2.45824242;-4.78556776;98;82;57;1.000000
-1.87044942;-2.11651301;-7.07427835;165;140;132;2.000000
0.45744944;-1.75477803;-7.36810398;241;183;125;2.000000
3.88219309;-2.14969826;-5.40806580;150;109;92;3.000000
3.11909413;-0.08528368;-5.97538090;187;187;187;0.000000
-2.59828353;-2.34583616;-5.18159866;134;101;76;1.000000
3.60361242;-2.26069093;-5.65515614;113;113;113;5.000000
1.13975227;-2.04788136;-3.60828280;87;87;87;5.000000
1.03542781;-0.06838989;-5.67315912;221;221;221;0.000000
-0.91682297;-0.02274885;-7.02712154;221;221;221;0.000000
-0.58221602;-2.38009834;-4.49020672;175;142;109;1.000000
-2.79402637;-1.80349433;-2.46332216;164;131;123;2.000000
0.46673766;-2.37171817;-5.56329441;136;119;102;1.000000
3.99560833;-0.54409260;-7.05959177;154;163;171;2.000000
0.30065858;-2.34039068;-7.18733931;164;123;98;1.000000
-1.46839797;-2.33547759;-6.41736650;148;107;74;1.000000
6.19915676;-2.46570563;-3.79208231;142;109;92;1.000000
1.41921246;-0.11448950;-3.36820769;227;227;227;0.000000
7.74130726;-2.28346801;-5.97432184;189;156;148;2.000000
5.35681915;-2.40958476;-6.37335253;157;132;107;1.000000
7.40917587;-2.49363637;-2.97253799;175;142;109;1.000000
5.72226858;-2.00573444;-2.55919361;72;72;72;3.000000
3.85508442;-0.57757008;-7.05986929;158;167;175;2.000000
5.90241957;-2.41497159;-6.40291262;148;115;82;1.000000
7.75748587;-1.15642238;-3.50741816;157;165;173;2.000000
4.00965452;-2.40936661;-5.57947254;148;107;82;1.000000
7.34942532;-2.51206660;-1.92519283;148;115;90;1.000000
6.21927977;-2.44098496;-5.16146088;140;107;82;1.000000
-2.76349592;-0.41711619;-1.85200834;224;224;224;2.000000
-2.39737248;-0.05348778;-4.46519470;221;221;221;0.000000
-2.78450036;-0.40225616;-5.41563606;197;189;181;2.000000
0.38878879;-2.42410207;-2.64695549;127;102;77;1.000000
4.64973021;-2.41567779;-5.61703300;148;115;90;1.000000
2.61226010;-2.40047097;-5.23230362;138;105;80;1.000000
5.94967556;-2.43785214;-5.17433357;157;124;91;1.000000
0.91429913;-1.92548060;-7.35108566;239;173;123;2.000000
4.15003633;-0.09411256;-6.09910583;221;221;221;0.000000
2.77828312;-2.39339590;-5.71660995;158;125;92;1.000000
-2.77947545;-1.76849127;-3.75123644;191;158;150;2.000000
5.39337444;-2.43422914;-5.04496384;142;109;84;1.000000
0.08445218;-2.15923738;-3.43069339;125;76;68;3.000000
3.05504060;-1.94059408;-3.01072550;62;54;54;5.000000
-2.79447675;-1.47124147;-4.69776964;157;165;173;2.000000
7.74943876;-1.62413907;-5.28808260;156;164;173;2.000000
-2.79808974;-2.26487565;-2.02058172;189;156;148;2.000000
3.84737921;-2.38464928;-6.83460951;148;115;82;1.000000
6.28795767;-0.28842133;-7.06020260;156;164;173;2.000000
7.42392302;-0.12648231;-6.25403166;224;224;224;0.000000
-2.79437423;-1.43883502;-4.83282614;156;164;173;2.000000
2.39308429;-2.36798978;-6.87606430;150;109;84;1.000000
-0.40603894;-2.38749909;-4.18779039;150;109;92;1.000000
0.66659188;-2.34316516;-7.24791193;138;105;88;1.000000
-0.58359855;-0.02677232;-7.00286913;223;223;223;0.000000
-2.54628897;-2.36177635;-4.33693790;123;98;82;1.000000
3.16829205;-0.53921503;-7.05765152;156;164;173;2.000000
-2.57560253;-2.32325912;-6.43477440;158;117;92;1.000000
-2.79602885;-1.52412784;-5.26364565;158;167;175;2.000000
4.53707552;-2.47588396;-2.25203609;158;117;92;1.000000
-0.22180158;-2.34191704;-6.79958773;138;105;80;1.000000
-2.78900957;-2.27125740;-6.01563311;160;127;127;2.000000
-2.79850268;-2.05655074;-3.49582100;181;148;140;2.000000
0.35268819;-2.38304329;-4.88031673;138;97;72;1.000000
1.31469738;-0.12231492;-2.87679005;215;215;215;0.000000
-2.77027726;-1.17785966;-3.68369341;95;120;104;2.000000
1.46374345;-2.39311266;-4.96045589;146;113;88;1.000000
5.18476629;-1.95806730;-3.27784896;173;124;107;5.000000
1.39123392;-2.39052653;-5.05894947;150;109;84;1.000000
4.32113791;-2.44294429;-3.92883205;137;104;87;1.000000
-0.71040016;-0.28032598;-7.04437876;156;164;173;2.000000
-2.79857349;-2.05429339;-3.54951429;179;146;138;2.000000
5.50346422;-1.40153074;-7.12580109;167;175;183;2.000000
3.08444166;-2.39359283;-5.88896465;158;125;92;1.000000
1.41194987;-1.75877118;-7.13337898;179;146;138;2.000000
7.51285172;-2.01985788;-5.86523485;84;84;84;4.000000
0.11331281;-2.39057899;-4.32524300;154;113;88;1.000000
5.62264776;-1.89921844;-5.67073298;181;131;115;5.000000
3.35509872;-0.07049906;-6.92658234;224;224;224;0.000000
-1.08906376;-1.09605229;-7.05796814;158;167;175;2.000000
6.23002338;-2.08563876;-6.46235228;105;105;105;3.000000
5.54799604;-0.67986459;-7.06547260;154;163;171;2.000000
-1.23277342;-2.40402722;-2.79217958;140;107;90;1.000000
6.24790049;-2.42485785;-6.06393766;138;105;80;1.000000
7.12595034;-2.47143984;-4.02425528;134;109;92;1.000000
0.68708414;-0.03682839;-7.20069885;221;221;221;0.000000
5.03470516;-2.40665126;-6.34114981;157;115;91;1.000000
5.83174038;-0.09590355;-6.99339962;219;219;219;0.000000
5.59997702;-1.94120967;-4.79958057;92;92;92;3.000000
4.91443920;-2.41755319;-5.67279577;167;134;101;1.000000
6.53331470;-2.47421575;-3.52202296;157;124;91;1.000000
2.03996921;-1.96085608;-5.89627171;82;82;82;5.000000
2.52926087;-2.45351005;-2.29251289;127;110;93;1.000000
-2.39153075;-0.07972257;-3.02800369;223;223;223;0.000000
-1.56954861;-2.40071464;-2.77527952;150;117;92;1.000000
1.08807528;-2.41688991;-3.44423723;142;109;84;1.000000
0.92093420;-1.96024251;-1.83468437;84;10;10;2.000000
5.25719452;-1.87449253;-3.33316755;52;52;52;5.000000
-1.15371859;-0.74567294;-7.05162191;156;164;173;2.000000
3.96478868;-2.42895508;-4.48094463;149;132;107;1.000000
5.07266903;-1.97683764;-3.21921611;88;88;88;5.000000
1.55783463;-2.37767243;-3.61031580;101;101;101;3.000000
-0.62450808;-2.41136456;-2.74830627;132;99;74;1.000000
-0.85708994;-2.37893033;-4.39208412;142;109;84;1.000000
-2.19591331;-2.39622855;-2.65189362;148;123;98;1.000000
0.65660626;-1.87493968;-7.37068939;245;187;130;2.000000
-0.87464631;-2.37367654;-4.67021942;142;101;76;1.000000
1.53469479;-0.12221162;-3.01231337;221;221;221;0.000000
0.25352716;-2.36674190;-5.71577263;164;131;107;1.000000
-2.79714131;-1.61920440;-5.32881403;157;165;173;2.000000
7.76360607;-0.70514679;-2.72260380;158;167;175;2.000000
4.57651186;0.14957695;-4.20089769;219;219;219;0.000000
2.68894434;-2.40389824;-5.09042501;121;105;80;1.000000
5.96021318;-1.89496362;-6.10362864;157;107;82;5.000000
4.98155355;-1.96509051;-2.80874443;76;59;59;5.000000
7.06965017;-2.49311590;-2.80073404;158;125;92;1.000000
1.75531125;-2.12691355;-7.08258629;157;132;124;2.000000
4.45177221;-2.42653656;-4.90458393;132;99;82;1.000000
5.98647547;-2.43112135;-5.56565142;150;125;101;1.000000
5.89233494;-2.22333670;-3.25433230;80;80;80;3.000000
-2.78227687;-0.63788992;-2.73985577;157;165;173;2.000000
-2.80261707;-1.94507110;-6.49496603;183;150;142;2.000000
-2.63270926;-2.37895989;-3.34231901;130;88;64;1.000000
1.50560582;-2.42903900;-3.02667856;146;113;88;1.000000
7.75489378;-1.15400481;-3.92987704;148;205;230;2.000000
-2.77993631;-0.06176411;-4.84370232;157;165;173;2.000000
5.69850922;-1.90403366;-5.45110035;173;123;107;5.000000
-2.54596162;-1.85973597;-5.73163414;62;54;54;5.000000
2.13528967;-2.40660310;-4.61861706;167;134;109;1.000000
0.22909150;-0.04436766;-6.51635551;216;216;216;0.000000
-0.59848368;-2.36567664;-5.27254486;163;130;105;1.000000
0.29866827;-2.41220331;-3.24717593;146;105;80;1.000000
7.25910044;-2.49592853;-2.75807810;164;123;98;1.000000
1.79780030;-2.38313603;-5.70004559;146;105;80;1.000000
-2.78466129;-0.65136170;-4.01212549;156;164;173;2.000000
-2.66542959;-0.06092053;-3.89882636;200;200;200;0.000000
7.75953674;-0.83292246;-4.27103281;156;164;173;2.000000
0.96968484;-1.38361585;-7.34147072;241;183;125;2.000000
-2.79274440;-1.50039840;-3.54112411;154;163;171;2.000000
-0.13408111;-0.05287475;-5.83483982;224;224;224;0.000000
2.71442795;-2.38367081;-6.21042204;148;107;74;1.000000
1.14524627;-1.90958989;-3.58589816;62;54;54;5.000000
1.27577078;-0.06266312;-6.12952375;224;224;224;0.000000
1.99306858;-2.40723228;-4.50092888;158;125;92;1.000000
4.10787201;-2.45560908;-3.10840654;164;131;107;1.000000
7.65668726;-0.13940135;-5.68198919;221;221;221;0.000000
0.59436190;-2.39274859;-4.48596239;190;157;132;1.000000
3.13812208;-1.72041190;-7.05748034;186;153;145;2.000000
1.91163754;-2.36688352;-6.65261412;158;117;84;1.000000
3.70923185;-2.39439893;-6.21858883;148;115;82;1.000000
3.22653151;-1.99098873;-7.08347702;173;148;140;2.000000
0.24075857;-2.37210298;-5.41501427;164;123;90;1.000000
-2.78573537;-1.12362623;-5.73333979;214;214;214;2.000000
6.89762640;-2.47746706;-3.55851626;154;121;88;1.000000
2.07592535;-0.06206910;-6.63442707;221;221;221;0.000000
5.25417519;-1.96940434;-3.80474448;68;68;68;5.000000
4.66638803;-2.43962026;-4.31717062;138;105;80;1.000000
2.10617685;-0.82760245;-7.06037617;154;163;171;2.000000
-1.53682852;-2.30549741;-7.06176949;184;151;143;2.000000
-2.78801560;-1.09295619;-3.28516316;154;163;171;2.000000
0.16634291;0.12423174;-4.14398241;227;227;227;0.000000
0.91746581;-1.73461151;-1.83849716;26;26;26;2.000000
-2.11255503;-2.35425258;-1.82280684;191;158;150;2.000000
7.09313345;-2.46621060;-4.29209232;146;113;88;1.000000
0.42696711;-2.14468002;-7.35419464;249;183;125;2.000000
-2.79359102;-1.03573620;-6.79017401;154;163;171;2.000000
6.85891676;-2.41978741;-6.70308018;157;124;99;1.000000
3.89841056;-0.08917992;-6.22143269;221;221;221;0.000000
7.19609261;-1.84302425;-1.83233595;156;131;123;2.000000
-0.76969451;-0.05320789;-5.44135523;223;223;223;0.000000
-0.94064146;-1.08653784;-7.05813217;156;164;173;2.000000
3.78315783;-0.09197007;-6.00016546;222;222;222;0.000000
-0.36506483;-2.35028505;-6.25550938;150;117;92;1.000000
5.15456390;-0.61967635;-7.06352615;156;164;173;2.000000
4.56184530;-0.15807083;-2.82999802;231;231;231;0.000000
-0.66095990;-2.34649992;-6.28867769;171;138;105;1.000000
-2.78576064;-0.66154408;-4.57578659;156;164;173;2.000000
-1.37462699;-2.36530948;-4.83459091;135;110;85;1.000000
-0.96512383;-2.35612702;-5.58049631;142;109;84;1.000000
1.75494087;-2.18169713;-3.63937044;84;84;84;3.000000
5.87029552;-1.94669998;-5.48252296;76;76;76;5.000000
3.87570238;-0.09433447;-5.92497301;187;187;187;0.000000
7.64576626;-2.47026896;-4.39542437;158;117;92;1.000000
5.64588881;-0.24164541;-7.05793619;156;164;173;2.000000
4.75897789;-2.39843798;-6.62554932;150;117;92;1.000000
7.75778532;-0.90241277;-4.85035229;156;164;173;2.000000
7.74768639;-1.90398419;-4.61499977;171;138;130;2.000000
0.60133541;-0.08713648;-4.15878201;221;221;221;0.000000
2.05169868;-2.39460278;-5.22374487;138;105;80;1.000000
3.84839058;-0.09337337;-5.96163130;227;227;227;0.000000
-0.03896561;-2.37679267;-4.99239540;125;109;92;1.000000
7.58748531;-2.03033924;-5.76678848;88;88;88;4.000000
0.31802952;-2.42778945;-2.40270662;117;100;83;1.000000
-2.56110978;-2.24234867;-2.81971073;231;231;231;4.000000
0.98372632;-2.42557025;-2.91110659;154;113;88;1.000000
2.48820996;-2.19583893;-7.08544827;181;148;140;2.000000
-2.25590253;-2.37695432;-3.67487121;148;107;82;1.000000
0.81949544;-1.71199048;-7.36820507;241;175;125;2.000000
7.75385284;-1.62308848;-2.78866673;158;167;175;2.000000
-2.79750586;-1.83765602;-4.23396826;189;155;155;2.000000
1.64574635;-1.15105712;-7.06506920;156;164;173;2.000000
7.74505806;-2.00332308;-5.51473904;157;132;124;2.000000
-2.78334022;-0.54103643;-3.91978955;156;164;173;2.000000
2.52320385;-1.01745355;-7.11790991;146;146;154;2.000000
-2.17534161;-2.38633323;-3.20745206;140;99;74;1.000000
7.15271425;-1.70093727;-7.08713961;156;164;173;2.000000
7.32956076;-1.71496475;-2.63394547;114;114;114;4.000000
1.40565240;-0.09017804;-4.69524193;193;193;193;0.000000
6.63780642;-2.18304634;-5.76434088;107;82;74;3.000000
7.75244474;-1.58053935;-3.84194469;154;163;171;2.000000
4.40415764;-0.09601830;-6.14443731;209;209;209;0.000000
7.75015736;-1.61714482;-4.92146873;154;163;171;2.000000
1.81773484;-2.36680698;-6.60179949;146;113;88;1.000000
7.75366735;-1.14700699;-5.73067617;154;163;171;2.000000
-2.42481780;-1.16480374;-7.05301046;255;212;110;2.000000
7.75529385;-0.78904825;-6.94077969;154;163;171;2.000000
5.71875334;-2.46989036;-3.27872539;171;130;105;1.000000
0.36413598;-2.36382341;-5.93708563;157;115;82;1.000000
-1.99391174;-0.02666178;-6.17648888;224;224;224;0.000000
-1.99967647;-2.11651134;-3.52086639;128;104;79;3.000000
1.30436814;-2.39972472;-4.50663853;165;132;99;1.000000
1.22762883;-2.36122155;-6.56272602;157;132;107;1.000000
7.75135040;-1.47393703;-5.09751320;157;165;173;2.000000
-0.69633764;-2.33610821;-6.83845949;145;104;79;1.000000
5.68548155;-0.17348838;-2.64660835;221;221;221;0.000000
